date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
"November 1, 2015",South Carolina,Richland (county),10295 Two Notch Road,0,1,http://www.gunviolencearchive.org/incident/441080,http://www.thestate.com/news/local/crime/article42136641.html
"November 1, 2015",Pennsylvania,Philadelphia,400 block of North 38th Street,0,1,http://www.gunviolencearchive.org/incident/440350,http://blog.phillypolice.com/2016/01/suspect-greg-woodson-arrested-for-shooting-in-the-16th-district/
"November 1, 2015",Florida,Sanford,200 Hickman Drive,0,1,http://www.gunviolencearchive.org/incident/440143,http://www.palmbeachpost.com/news/news/state-regional/man-not-charged-after-gun-goes-sanford-cracker-bar/npD7S/
"November 1, 2015",Tennessee,Nashville,1 Terminal Drive,0,0,http://www.gunviolencearchive.org/incident/451635,http://blog.tsa.gov/2015_11_06_archive.html
"November 1, 2015",Florida,Miami,2100 NW 42nd Ave,0,0,http://www.gunviolencearchive.org/incident/451636,http://blog.tsa.gov/2015_11_06_archive.html
"November 1, 2015",Texas,Houston,4020 Dreyfus,1,0,http://www.gunviolencearchive.org/incident/747518,http://www.chron.com/neighborhood/pearland/news/article/Houston-police-seek-woman-in-cold-case-murder-of-10847126.php
"November 1, 2015",Alabama,Talladega,Jackson Trace Road,1,0,http://www.gunviolencearchive.org/incident/441111,http://www.annistonstar.com/the_daily_home/dh_news/talladega-police-family-member-fatally-shooting-relative-appears-accidental/article_b9fff458-81b3-11e5-800a-4bb429c0140e.html
"November 1, 2015",Massachusetts,Hyannis,58 Yarmouth Rd,0,0,http://www.gunviolencearchive.org/incident/441531,http://www.capecodtoday.com/article/2015/11/03/226882-Barnstable-police-taser-suspect-illegal-handgun
"November 1, 2015",Ohio,Cincinnati (Elmwood Place),N/A,0,0,http://www.gunviolencearchive.org/incident/440456,http://www.wcpo.com/news/local-news/hamilton-county/elmwood-place/police-store-owner-expected-robbery-fired-gun-in-air
"November 1, 2015",Illinois,Chicago,5400 block of West Van Buren Street,0,1,http://www.gunviolencearchive.org/incident/440461,http://chicago.cbslocal.com/2015/11/02/1-dead-28-wounded-in-halloween-weekend-shootings/
"November 1, 2015",Illinois,Chicago,8700 block of South Honore Street,0,1,http://www.gunviolencearchive.org/incident/440464,http://chicago.cbslocal.com/2015/11/02/1-dead-28-wounded-in-halloween-weekend-shootings/
"November 1, 2015",South Carolina,Newberry,N/A,1,1,http://www.gunviolencearchive.org/incident/441082,http://www.thestate.com/news/local/crime/article44352474.html
"November 1, 2015",Illinois,Chicago,4900 block of South Champlain Avenue,0,1,http://www.gunviolencearchive.org/incident/440467,http://chicago.cbslocal.com/2015/11/02/1-dead-28-wounded-in-halloween-weekend-shootings/
"November 1, 2015",Michigan,Ypsilanti,800 Desoto Avenue,1,0,http://www.gunviolencearchive.org/incident/440991,http://www.mlive.com/news/ann-arbor/index.ssf/2015/12/police_ask_for_tips_in_novembe.html
"November 1, 2015",Maryland,Germantown,N/A,0,0,http://www.gunviolencearchive.org/incident/1070522,https://wtop.com/montgomery-county/2018/03/suspicious-wife-duct-tape-help-put-man-involved-in-md-home-invasion-behind-bars/
"November 1, 2015",Texas,Temple,301 East Avenue B,1,0,http://www.gunviolencearchive.org/incident/440239,http://kdhnews.com/news/crime/gamble-pleads-not-guilty-in-marlin-police-chief-slaying/article_c8a51118-b8d2-11e5-b8be-0b075d38d34c.html
"November 1, 2015",Florida,Miami,2100 NW 42 Ave,0,0,http://www.gunviolencearchive.org/incident/453107,http://blog.tsa.gov/2015_11_06_archive.html
"November 1, 2015",Oklahoma,Oklahoma City,7100 Terminal Dr,0,0,http://www.gunviolencearchive.org/incident/452885,http://blog.tsa.gov/2015_11_06_archive.html
"November 1, 2015",Illinois,Chicago,7600 block of South Parnell Avenue,0,1,http://www.gunviolencearchive.org/incident/440475,http://www.dnainfo.com/chicago/20151102/grand-crossing/greater-grand-crossing-shooting-wounds-boy-10-police-say
"November 1, 2015",Mississippi,Jackson,100 International Dr,0,0,http://www.gunviolencearchive.org/incident/451637,http://blog.tsa.gov/2015_11_06_archive.html
"November 1, 2015",Illinois,Chicago,5000 block of South Princeton Avenue,0,1,http://www.gunviolencearchive.org/incident/440482,http://www.dnainfo.com/chicago/20151102/west-englewood/8-wounded-gun-violence-since-sunday-police-say
"November 1, 2015",Illinois,Chicago,7000 block of South Wood Street,0,2,http://www.gunviolencearchive.org/incident/440493,http://www.dnainfo.com/chicago/20151102/west-englewood/8-wounded-gun-violence-since-sunday-police-say
"November 1, 2015",Texas,San Antonio,3700 block of Wurzbach Road,0,2,http://www.gunviolencearchive.org/incident/441132,http://www.ksat.com/news/sapd-victim-helps-turn-tables-on-armed-robbery-suspects
"November 1, 2015",Georgia,Atlanta,1365 Memorial Drive,0,1,http://www.gunviolencearchive.org/incident/440502,http://www.11alive.com/story/news/local/2015/11/01/man-shot-during-attempted-carjacking/74998444/
"November 1, 2015",California,Eureka,4th and Q Street,1,1,http://www.gunviolencearchive.org/incident/440583,http://www.times-standard.com/general-news/20151104/police-motive-of-chp-officers-shooter-unknown
"November 1, 2015",Wisconsin,Madison,700 block of East Washington Avenue,0,0,http://www.gunviolencearchive.org/incident/441037,http://www.channel3000.com/news/Man-points-BB-rifle-at-2-teens-police-say/36205504
"November 1, 2015",Tennessee,Memphis,3600 block of Durand Drive,0,2,http://www.gunviolencearchive.org/incident/441041,http://wreg.com/2015/11/01/1-critical-another-hurt-after-overnight-shooting/
"November 1, 2015",Texas,Austin,3600 Presidential Blv,0,0,http://www.gunviolencearchive.org/incident/452883,http://blog.tsa.gov/2015_11_06_archive.html
"November 1, 2015",California,Ontario,2900 East Airport Drive,0,0,http://www.gunviolencearchive.org/incident/452884,http://blog.tsa.gov/2015_11_06_archive.html
"November 1, 2015",Wisconsin,Milwaukee,Bremen and Townsend,0,1,http://www.gunviolencearchive.org/incident/441051,http://fox6now.com/2015/11/01/police-50-year-old-man-shot-hurt-while-attempting-to-purchase-narcotics/
"November 1, 2015",Wisconsin,Milwaukee (Brown Deer),9090 North Green Bay Road,0,0,http://www.gunviolencearchive.org/incident/441059,http://fox6now.com/2015/11/02/it-shook-me-up-woman-carjacked-at-gunpoint-in-broad-daylight-in-brown-deer-three-arrested/
"November 1, 2015",North Carolina,Winston Salem,601 S Martin Luther King Jr Dr,1,1,http://www.gunviolencearchive.org/incident/440110,http://www.independenttribune.com/news/state/charlotte-man-gets-years-in-fatal-shooting-of-wssu-student/article_6f52c1c9-c2a9-56e4-9069-1bd33b8c0be0.html
"November 1, 2015",Virginia,Newport News,400 block of Crescent Way,0,1,http://www.gunviolencearchive.org/incident/440838,http://www.13newsnow.com/story/news/crime/2015/11/01/police-investigate-shootings-in-opposite-ends-of-newport-news/75024026/
"November 1, 2015",Virginia,Newport News,2000 block of Chestnut Avenue,0,1,http://www.gunviolencearchive.org/incident/440836,http://wavy.com/2015/11/01/person-seriously-injured-in-newport-news-shooting/
"November 1, 2015",Texas,Houston,200 Hollow Tree Lane,0,1,http://www.gunviolencearchive.org/incident/441316,http://www.kiiitv.com/story/30412166/harris-county-officer-halting-truck-theft-shot-5-times
"November 1, 2015",Oklahoma,Oklahoma City,N.W. 12th and Pennsylvania,1,0,http://www.gunviolencearchive.org/incident/441225,http://www.news9.com/story/30429913/veteran-dies-after-being-shot-in-nw-okc
"November 1, 2015",Missouri,Maryland Heights,300 block of Harding Avenue,0,0,http://www.gunviolencearchive.org/incident/441676,http://www.stltoday.com/news/local/crime-and-courts/police-shoot-at-armed-man-at-maryland-heights-halloween-party/article_afba1e5b-0811-5f42-bea0-eaab9733c83f.html
"November 1, 2015",Georgia,Danielsville,Old Wildcat Bridge Road,0,0,http://www.gunviolencearchive.org/incident/443457,http://onlineathens.com/blotter/2015-11-06/madison-county-police-blotter
"November 1, 2015",Illinois,Chicago,4100 block of West 31st Street,1,0,http://www.gunviolencearchive.org/incident/440154,http://chicago.suntimes.com/crime/7/71/1065065/justice-man-fatally-shot-little-village
"November 1, 2015",Illinois,Chicago,4900 block of South Princeton,0,1,http://www.gunviolencearchive.org/incident/440152,http://www.nbcchicago.com/news/local/chicago-halloween-weekend-violence-city-shootings-2015-339120462.html
"November 1, 2015",Arizona,Phoenix,67th Avenue and Van Buren,1,1,http://www.gunviolencearchive.org/incident/440294,http://www.fox10phoenix.com/news/arizona-news/42725034-story
"November 1, 2015",District of Columbia,Washington,1100 Alabama Avenue SE,0,1,http://www.gunviolencearchive.org/incident/440525,https://www.washingtonpost.com/local/public-safety/five-injured-in-shootings-across-the-district-on-halloween-night/2015/11/01/29a5d80e-80b5-11e5-9afb-0c971f713d0c_story.html
"November 1, 2015",Arizona,Buckeye,N/A,0,0,http://www.gunviolencearchive.org/incident/441196,http://www.azcentral.com/story/news/local/tempe/breaking/2015/11/03/tempe-marketplace-shooting/75078812/
"November 1, 2015",Delaware,Wilmington,10th and Bennett Streets,0,2,http://www.gunviolencearchive.org/incident/440528,http://www.delawareonline.com/story/news/crime/2015/11/01/two-shot-wilmingtons-upper-east-side/75015176/
"November 1, 2015",Ohio,Dayton,811 Oldfield Pl,0,1,http://www.gunviolencearchive.org/incident/440878,http://www.whio.com/news/news/crime-law/gunshot-victim-shows-up-at-good-sam-in-dayton/npDY4/
"November 1, 2015",New Jersey,Paterson,East Main Street,0,1,http://www.gunviolencearchive.org/incident/440535,http://www.northjersey.com/news/man-injured-in-paterson-shooting-1.1446306
"November 1, 2015",New Jersey,Jersey City,Pollock and Mallory Avenues,0,1,http://www.gunviolencearchive.org/incident/440542,http://www.nj.com/hudson/index.ssf/2015/11/bloody_halloween_weekend_sees_6_people_shot_in_jer.html
"November 1, 2015",New Jersey,Jersey City,Martin Luther King Drive and Claremont Avenue,0,1,http://www.gunviolencearchive.org/incident/440544,http://www.nj.com/hudson/index.ssf/2015/11/bloody_halloween_weekend_sees_6_people_shot_in_jer.html
"November 1, 2015",Maryland,Baltimore,1600 block of Delano Court,0,1,http://www.gunviolencearchive.org/incident/440546,http://www.baltimoresun.com/news/maryland/crime/blog/bs-md-ci-shooting-20151101-story.html
"November 1, 2015",Maryland,Baltimore,3100 block of Ravenwood Avenue,0,1,http://www.gunviolencearchive.org/incident/440549,
"November 1, 2015",Maryland,Baltimore,2200 block of Edmondson Avenue,0,0,http://www.gunviolencearchive.org/incident/440554,http://www.baltimoresun.com/news/maryland/crime/blog/bs-md-ci-halloween-arrests-20151101-story.html
