date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
"March 1, 2014",Tennessee,Memphis,N/A,1,0,http://www.gunviolencearchive.org/incident/112359,http://www.wave3.com/story/24901150/stepbrother-of-uofl-point-guard-chris-jones-murdered-in-memphis-tn
"March 1, 2014",Oklahoma,Oklahoma City,119 E. California St.,1,0,http://www.gunviolencearchive.org/incident/111137,http://www.koco.com/news/victim-of-fatal-oklahoma-city-shooting-idd/24777988
"March 1, 2014",California,Oakland,San Pablo and 23rd ,0,1,http://www.gunviolencearchive.org/incident/111444,http://www.ktvu.com/news/news/crime-law/woman-killed-man-wounded-separate-oakland-shooting/nd4PX/
"March 1, 2014",California,Tujunga,Plainview Avenue ,1,0,http://www.gunviolencearchive.org/incident/112272,http://ktla.com/2014/03/05/fatal-gunshot-victim-found-in-tujunga-apartment-investigation-underway/#axzz2v8jyil5e
"March 1, 2014",Ohio,Dayton,2027 Nicholas Road,0,1,http://www.gunviolencearchive.org/incident/111134,http://www.whio.com/news/news/crime-law/police-investigate-shooting-19th-hole/nd3sb/
"March 1, 2014",Pennsylvania,Butler,N/A,0,1,http://www.gunviolencearchive.org/incident/120168,http://www.wpxi.com/news/news/local/police-3-year-old-injured-accidental-shooting-insi/nd69N/
"March 1, 2014",Illinois,Chicago,2300 West 57th Street,1,0,http://www.gunviolencearchive.org/incident/111413,http://www.suntimes.com/news/metro/27785042-418/man-charged-with-fatally-shooting-gold-coast-shop-owner.html#.U4nZqUpRrHg
"March 1, 2014",Texas,Harris County,Franz near North Fry Road in the Westlake Forest area,0,1,http://www.gunviolencearchive.org/incident/112191,http://www.khou.com/news/crime/HCSO-Teen-shot-during-violent-home-invasion-in-NW-Harris-County-248101561.html
"March 1, 2014",Florida,Miami,737 NW 12th Street,0,2,http://www.gunviolencearchive.org/incident/111131,http://miami.cbslocal.com/2014/03/01/miami-police-investigating-double-shooting/
"March 1, 2014",Kentucky,West Liberty,N/A,0,1,http://www.gunviolencearchive.org/incident/120166,http://www.wsipfm.com/news/1190
"March 1, 2014",Indiana,Indianapolis,5700 block of Ralston Av,0,0,http://www.gunviolencearchive.org/incident/111389,http://fox59.com/2014/03/01/pizza-deliver-driver-robbed-at-gunpoint-in-broad-ripple/#axzz2uqkAJOCY
"March 1, 2014",New Jersey,Paterson,Main Street,0,0,http://www.gunviolencearchive.org/incident/111641,http://www.northjersey.com/news/Crying_woman_used_as_decoy_in_armed_robbery_of_elderly_Paterson_man.html
"March 1, 2014",Indiana,South Bend,South Michigan Street / Club Fever,0,2,http://www.gunviolencearchive.org/incident/111067,http://www.southbendtribune.com/news/crime/two-shot-in-downtown-south-bend/article_134d247e-a1fd-11e3-9bce-0017a43b2370.html
"March 1, 2014",Oklahoma,Oklahoma City,N/A,0,2,http://www.gunviolencearchive.org/incident/120164,http://newsok.com/texas-dad-shot-at-bricktown-store-in-oklahoma-city/article/3939462
"March 1, 2014",California,Fresno,Dakota Avenue,0,1,http://www.gunviolencearchive.org/incident/111244,http://www.fresnobee.com/2014/03/01/3798496/man-shot-in-foot-during-running.html
"March 1, 2014",Virginia,Danville,400 block of Parker Road,0,1,http://www.gunviolencearchive.org/incident/111606,http://www.wset.com/story/24859227/man-shot-by-home-intruder
"March 1, 2014",Illinois,Chicago,9000 block of South Ashland Av,0,1,http://www.gunviolencearchive.org/incident/111060,http://chicago.cbslocal.com/2014/03/03/man-charged-in-shooting-at-washington-heights-barbershop/
"March 1, 2014",Alabama,Huntsville,Bayreuth Drive,0,1,http://www.gunviolencearchive.org/incident/120161,http://blog.al.com/breaking/2014/03/18-year-old_huntsville_man_was.html
